Date,MAR,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,ATVI,AVGO,BIDU,BIIB,BMRN,CDNS,CDW,CERN,CHKP,CHTR,CMCSA,COST,CPRT,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,DXCM,EA,EBAY,EXC,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,IDXX,ILMN,INCY,INTC,INTU,ISRG,KLAC,LBTYA,LBTYK,LRCX,LULU,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TMUS,TSLA,TTWO,TXN,ULTA,VRSK,VRSN,VRTX,WDAY,WDC,XEL,XLNX,SPRTRN
20180228,-0.039365,0.06761,0.046906,-0.018829,-0.067217,0.016001,0.001985,-0.015672,0.075704,-0.118632,-0.00516,0.042429,-0.010578,-0.037298,-0.01349,-0.00633,0.02195,-0.169115,-0.10041,-0.135756,-0.022062,-0.071893,0.004642,-0.093625,-0.148601,-0.017807,0.062174,0.077997,-0.04985,0.01312,0.054373,-0.008193,-0.107478,-0.035395,-0.025677,0.056185,-0.029213,-0.178424,-0.004367,-0.045856,0.018106,-0.001918,-0.002168,-0.060501,-0.055738,0.001016,-0.019859,-0.056817,0.030121,-0.006194,-0.012093,0.037341,-0.166934,-0.160235,0.001775,0.036952,-0.062245,-0.011261,0.002247,-0.07123,-0.008631,0.116423,0.005902,0.077987,-0.015447,-0.082552,-0.014849,0.036071,-0.077449,-0.045714,-0.036481,-0.087864,-0.039267,-0.126033,-0.052191,0.010385,0.032505,0.029624,-0.085736,0.008986,0.127147,-0.068971,-0.031752,-0.116839,-0.012036,-0.084421,0.021389,0.009572,-0.005034,0.056552,-0.021803,-0.051709,-0.019447,-0.038947
20180329,-0.037037,-0.058051,0.033233,0.016195,-0.010493,0.069039,-0.043387,-0.051,-0.034381,-0.170107,-0.072319,-0.043049,-0.02032,0.016224,-0.072884,-0.036761,-0.115519,-0.052493,-0.001232,-0.051586,-0.035925,-0.09601,-0.043796,-0.089814,-0.056338,-0.012939,0.088015,-0.042206,0.037044,-0.000469,-0.018532,0.008696,-0.075409,0.320983,-0.019887,-0.061129,0.053186,0.052677,-0.002376,-0.103914,-0.00537,0.003569,0.001358,-0.035184,-0.066025,0.022219,0.036839,-0.021489,0.056604,0.038895,-0.031938,-0.037949,0.005459,0.01332,0.061503,0.09889,0.027325,-0.044419,-0.081398,-0.097207,-0.026661,0.068224,-0.011815,0.013625,0.018827,-0.044179,-0.043017,-0.061447,0.013064,-0.054353,-0.075709,0.00205,-0.147538,0.074647,0.001473,0.013835,-0.030741,-0.006369,-0.016889,0.055687,-0.082288,0.007095,-0.224246,-0.12595,-0.041163,0.004524,0.017712,0.021893,-0.01837,0.003474,0.065832,0.059612,0.013895,-0.026885
20180430,0.005148,-0.01502,0.025546,-0.041479,0.040536,0.002548,-0.005097,0.055356,-0.106815,0.082587,0.023463,0.082075,0.031719,-0.042404,-0.016454,-0.026437,0.124154,-0.000803,0.030097,0.089475,0.013938,0.00431,-0.028488,-0.128302,-0.075797,0.04633,0.002945,0.040336,0.066056,-0.001641,0.016398,0.108944,0.010432,-0.013215,-0.026889,-0.058648,0.017175,0.04284,-0.077487,0.076413,-0.00631,-0.008249,-0.003543,-0.041915,-0.014015,0.016197,0.019076,-0.25669,-0.008833,0.068243,0.067703,-0.066691,-0.037368,-0.043707,-0.089092,0.119838,-0.084282,-0.053439,-0.047083,-0.03863,0.024652,-0.118143,-0.094985,0.057931,0.082509,-0.08317,-0.028887,-0.103419,0.035128,-0.016561,-0.037781,-0.075218,-0.079408,-0.118132,0.036804,-0.005528,-0.021972,0.014423,0.027271,0.043297,-0.13465,-0.008683,0.104347,0.019738,-0.023679,0.228325,0.023558,-0.009615,-0.060253,-0.017859,-0.146093,0.029903,-0.110742,0.002719
20180531,-0.006658,0.135181,0.12491,0.112536,0.101118,0.025417,0.328597,-0.012752,0.026374,0.261948,0.037024,0.040539,0.007052,0.043513,0.068727,0.098727,-0.03324,0.074415,0.081787,0.05966,0.125824,0.024549,0.008807,-0.037782,-0.00669,0.008369,0.073414,-0.035674,0.092271,0.07017,-0.076632,0.026334,-0.138701,0.202378,0.109595,-0.004224,0.051789,0.053761,0.064813,0.115,0.024555,0.05822,0.054431,-0.06687,0.066507,0.070543,0.130785,0.102196,0.075165,0.090968,0.042856,0.120307,-0.054081,-0.048797,0.070896,0.052605,0.168342,-0.005823,-0.143635,-0.069818,0.061377,0.252501,0.083853,0.125264,0.026134,-0.110943,0.12201,0.086749,0.052095,0.09196,-0.018219,0.002353,0.151539,-0.011064,-0.024366,-0.010422,0.181676,0.123381,0.029938,0.079493,0.140272,-0.079491,-0.031201,0.12406,0.109435,-0.015942,-0.001973,0.110884,0.005484,0.049023,0.059906,-0.028181,0.065847,0.021608
20180629,-0.064716,-0.009418,-0.021943,-0.008026,0.036994,0.015414,0.030697,0.069061,-0.09039,0.09177,0.02767,0.043065,0.069902,0.006712,0.076294,-0.030468,0.001814,-0.012655,0.042727,0.020259,0.009244,0.001843,0.003287,0.123238,0.052277,0.054177,0.031552,0.007492,-0.013457,0.015473,0.048308,-0.007385,0.02918,0.079441,0.077229,-0.038706,0.029234,-0.00694,-0.095811,0.013244,0.020523,0.290804,0.288975,0.059495,0.028258,0.046732,0.025143,-0.018603,-0.099457,0.013418,0.040921,-0.094498,-0.034023,-0.038656,-0.122263,0.188482,-0.06603,0.049656,0.027851,0.120016,-0.002327,-0.089425,0.00017,0.113282,0.149444,0.106649,-0.060629,-0.041491,0.015441,0.042238,-0.004339,0.085985,-0.034412,0.148741,0.077269,-0.137992,0.097537,-0.046479,-0.028387,-0.105586,-0.019876,0.072711,0.204474,0.056031,-0.014833,-0.054473,0.013178,0.053511,0.103636,-0.075137,-0.067058,0.011863,-0.041844,0.004842
20180731,0.009795,0.027983,0.003568,0.002294,0.006337,-0.020215,0.042409,0.070963,0.052825,0.222815,0.064792,0.045676,-0.030428,0.080972,-0.037998,-0.086012,0.017202,0.152047,0.067516,0.01801,0.040847,0.038301,0.15346,0.038778,0.096312,0.04656,0.014675,-0.009528,0.108184,0.104879,0.031776,0.048932,0.073882,0.001579,-0.087009,-0.077496,-0.002347,0.11357,0.191149,-0.111877,0.018761,-0.098437,-0.094385,0.098673,0.091077,0.123841,0.161373,-0.006866,-0.032388,0.001591,0.062092,0.145226,0.025054,0.019917,0.102922,-0.039247,0.027268,0.058049,0.147125,0.047469,0.075753,0.006674,0.042278,-0.137905,-0.007768,0.021095,0.033601,-0.127482,0.118544,0.017996,0.060684,0.056306,0.142017,0.066727,0.031622,0.072467,0.060401,0.036928,0.045109,-0.03037,-0.021417,0.004184,-0.13066,-0.045117,0.015329,0.046817,0.027685,0.056833,0.029948,0.023943,-0.093786,0.025832,0.104352,0.036022
20180831,-0.007509,0.200063,0.076958,0.033181,0.087118,0.201728,0.083667,-0.080626,-0.111248,0.373159,0.023302,0.132365,0.101255,-0.041822,-0.017979,-0.012355,-0.083745,0.057182,-0.005768,0.066909,0.043763,0.048808,0.031242,0.019108,0.033818,0.068538,0.120578,0.129581,0.052349,0.043476,-0.035215,0.036828,-0.117989,0.517713,-0.119146,0.034679,0.036588,-0.022564,0.025119,0.018252,0.060811,0.010806,0.008889,-0.026982,0.000764,0.037194,0.093939,0.11076,0.013098,0.074569,0.10195,-0.003918,-0.050301,-0.046057,-0.092058,0.291621,-0.075308,-0.015214,-0.001458,0.014495,0.062877,-0.005115,-0.003435,0.089584,0.11984,-0.231318,0.1469,-0.023075,0.096144,0.061287,0.045344,-0.026,0.072086,0.105269,0.095505,0.027104,0.090341,0.012963,0.142122,0.333507,-0.030662,0.100667,0.011806,0.181738,0.009702,0.063873,0.076568,0.09213,0.053413,0.246089,-0.098503,0.025395,0.084917,0.030263
20180928,0.043963,-0.008303,0.024439,-0.064643,0.031346,0.011403,0.012238,0.137189,-0.101581,0.227255,0.037436,-0.004824,0.003764,-0.083053,0.153814,0.134456,0.009714,-0.000509,-0.030106,-0.036565,0.015532,-0.010751,0.012738,0.049871,-0.042714,0.007507,-0.198725,0.018422,-0.001483,-0.072925,-0.01632,-0.025083,0.012918,-0.009281,0.062428,-0.04594,-0.001144,-0.000153,-0.005826,-0.064132,0.02885,0.024499,0.024449,0.02707,-0.020292,-0.017241,0.034467,-0.06535,-0.023539,0.036132,0.025,-0.124774,0.079075,0.087679,-0.117222,0.048796,-0.082762,0.011704,-0.005666,-0.042864,0.018161,-0.138804,-0.067472,0.017542,-0.010598,0.154469,0.001211,-0.079343,0.035478,0.005461,-0.003362,0.006406,0.057342,-0.006663,0.037012,0.063424,0.00469,-0.109859,-0.03456,-0.056496,-0.006462,0.062689,-0.12229,0.033169,-0.045463,0.085077,0.01226,0.00952,0.045228,-0.05539,-0.066414,-0.009573,0.030065,0.004294
20181031,-0.114671,-0.030478,-0.089609,-0.094636,-0.043675,-0.172058,-0.434589,-0.193799,-0.149288,-0.410489,-0.06995,-0.202192,-0.198896,-0.083289,-0.169972,-0.094192,-0.168882,-0.138802,-0.0495,-0.016549,0.012258,-0.110697,-0.056684,-0.016908,0.082463,-0.026609,-0.050844,-0.052826,-0.070088,-0.080582,-0.10525,-0.078176,0.033722,-0.071798,-0.244917,-0.120836,0.003436,-0.038703,-0.107032,-0.07704,-0.037388,-0.013968,-0.017483,-0.116954,-0.097782,-0.150365,-0.152318,-0.061668,-0.00867,-0.070053,-0.092021,-0.09999,-0.114068,-0.110795,-0.065722,-0.133916,-0.166392,-0.022812,-0.046906,-0.093171,-0.066101,-0.16604,-0.112963,-0.193382,-0.0815,-0.089376,-0.249769,-0.122924,-0.0765,-0.103191,-0.161021,0.005188,-0.126892,-0.16038,-0.001009,0.025158,-0.272173,-0.047468,-0.09208,-0.174262,-0.043545,-0.023226,0.274011,-0.066092,-0.127598,-0.026939,-0.00589,-0.109793,-0.120784,-0.088779,-0.264264,0.038128,0.064862,-0.069403
20181130,-0.012405,-0.180709,0.020874,0.103811,0.023182,0.117988,0.039286,0.098867,0.139903,0.169687,0.087038,0.057672,0.083383,-0.00586,-0.277625,0.062285,-0.009365,0.096789,0.041879,0.010545,0.032941,0.010999,0.007297,0.027562,0.022811,0.014084,0.046412,0.046339,0.057944,0.041568,0.034768,0.063433,0.0293,-0.023951,-0.075951,0.028247,0.066766,-0.034442,0.152694,-0.073654,-0.002144,0.085215,0.086775,0.055148,0.016401,-0.039412,0.084686,-0.008794,0.058234,0.01673,0.018592,0.084881,-0.031213,-0.029952,0.107458,-0.058125,0.145705,0.071463,0.084653,0.129234,0.042505,0.022269,0.127149,-0.051859,-0.148044,0.094636,-0.224067,0.111748,0.081154,0.08047,0.092466,0.085069,-0.073621,0.077851,-0.115152,0.151193,0.114912,0.036894,0.026918,0.119091,-0.15687,-0.001459,0.039013,-0.148987,0.075622,0.084766,0.029039,0.094851,0.066859,0.232897,0.053866,0.07019,0.087501,0.017859
20181231,-0.056246,-0.116698,-0.09825,-0.066253,-0.10521,-0.109965,-0.088999,-0.209419,-0.121781,-0.133333,-0.06521,-0.11135,-0.117763,-0.0918,-0.066359,0.082221,-0.157638,-0.098286,-0.113298,-0.034636,-0.125486,-0.094457,-0.081925,-0.134356,-0.122276,-0.119206,-0.066432,-0.09484,-0.144568,-0.10348,-0.108803,-0.056529,0.040913,-0.075546,-0.061377,-0.059632,-0.027808,-0.06739,-0.117617,-0.067705,-0.071275,-0.025495,-0.027289,-0.122602,-0.053745,-0.087063,-0.111319,-0.010272,-0.048266,-0.082413,-0.097858,-0.092025,-0.140556,-0.150268,-0.125446,-0.082535,-0.041067,-0.104269,-0.167969,-0.175268,-0.084047,-0.177127,-0.090665,-0.064551,-0.107672,0.036553,-0.183136,-0.118028,-0.007065,-0.079282,-0.049502,-0.086374,-0.01253,0.021469,-0.04766,-0.034772,-0.094599,-0.083467,-0.08375,-0.061577,-0.079016,-0.070708,-0.050445,-0.061366,-0.05358,-0.17781,-0.115796,-0.049789,-0.083412,-0.026342,-0.174488,-0.053384,-0.079044,-0.091777
20190131,0.054993,0.055154,0.095385,0.151812,0.066504,0.144545,0.188703,0.262942,0.193647,0.322319,-0.038835,0.144317,0.149783,0.124727,0.014387,0.054939,0.088462,0.109198,0.152907,0.104646,0.02739,0.047101,0.090307,0.161701,0.074009,0.053606,0.059648,0.099008,0.05746,0.116197,0.097669,0.000781,0.072077,0.177212,0.168927,0.198789,0.05898,0.058589,0.164467,0.271569,0.128453,0.02679,0.02473,0.119265,0.077983,0.143855,-0.067149,0.267338,0.004049,0.098755,0.093377,0.190859,0.143393,0.141473,0.245355,0.215443,0.117492,0.155633,0.242957,0.162942,0.028158,0.204538,0.067257,0.2684,0.075415,0.070357,0.076779,0.187636,0.000958,0.095319,0.146657,0.019823,-0.129854,0.149317,0.107212,0.058075,0.348923,0.021016,0.108143,0.190653,0.089824,0.094482,-0.077464,0.025355,0.073545,0.192289,0.076761,0.14148,0.152073,0.136836,0.216933,0.062716,0.314313,0.078684
20190228,0.097354,0.044701,0.059237,0.087396,0.094322,0.107405,0.040249,0.100602,-0.013818,-0.036051,0.023622,-0.045906,0.078552,0.044792,-0.107959,0.026505,-0.058449,-0.017287,-0.050015,0.191963,0.13108,0.01894,0.092745,0.041867,0.057424,0.021805,0.158799,0.094735,0.109741,0.101808,0.021527,0.028867,-0.005164,-0.012054,0.038378,0.108172,0.024969,0.034046,0.041019,-0.031436,0.021223,0.022421,0.022713,-0.071276,0.00318,-0.008224,0.117874,0.069984,0.130624,0.145075,0.045776,0.090738,0.079918,0.077674,0.038389,0.017658,0.085417,0.019455,0.260412,0.115129,0.077181,0.069597,0.011424,0.054786,0.022424,-0.11396,0.074226,0.049293,0.079208,0.087853,0.039683,0.034592,0.07815,0.003424,0.029418,0.036396,-0.02813,0.019228,0.089234,0.088433,0.12322,0.037202,0.041887,-0.173283,0.050656,0.070464,0.076825,0.051811,-0.011314,0.090343,0.118026,0.047746,0.122566,0.029729
20190329,-0.001437,0.097026,0.0152,-0.0158,0.04901,-0.044108,0.097926,-0.001108,0.034429,0.084573,-0.000526,0.085936,0.030746,0.028326,0.089226,0.101685,0.014212,-0.279351,-0.047502,0.109345,0.026414,0.02252,0.03426,0.005799,0.033876,0.106976,0.032725,0.042882,0.029586,-0.021733,0.02071,-0.052038,0.090418,-0.145195,0.061077,-0.000269,0.031694,-0.032357,0.021767,0.032456,0.04239,0,0,0.009536,0.047673,0.059565,-0.00665,-0.002551,0.013973,0.057783,0.041946,0.033942,-0.054269,-0.046475,0.022829,0.089416,-0.04501,0.064037,0.106672,-0.144916,0.052754,0.011008,-0.023149,-0.0043,0.063497,0.083819,0.164009,-0.029347,0.043929,0.041288,0.005015,0.059754,0.07979,-0.04671,-0.015554,0.05807,-0.014001,-0.043845,0.132474,-0.083014,0.010042,-0.043069,-0.125109,0.081481,0.002742,0.115972,0.053943,0.019771,-0.02543,-0.025666,-0.034592,0.03199,0.011891,0.017924
20190430,0.090575,0.056436,0.085407,0.104208,0.02911,0.143691,0.141913,0.007028,0.111195,0.08268,-0.056111,0.081859,0.071644,0.122912,0.058862,0.058827,0.008371,-0.030206,-0.03715,0.092426,0.095777,0.16151,-0.0453,0.069989,0.094047,0.014,0.111074,0.042786,0.064288,0.074365,0.007039,0.013044,0.059406,0.016541,-0.06868,0.04335,0.016357,0.091092,0.103716,0.160238,-0.011781,0.073021,0.062108,0.000461,0.012929,0.037567,0.004216,-0.107081,-0.049534,-0.037795,-0.105069,0.067582,0.083868,0.080132,0.158762,0.076158,0.204074,0.01863,-0.046462,0.091975,0.107343,0.017663,0.128456,0.039208,0.056389,0.178422,0.00802,0.194932,-0.025058,0.051247,0.051805,0.04488,0.510258,-0.164337,0.04898,0.044929,-0.074549,0.024691,0.051498,0.107865,0.069108,0.056295,-0.147109,0.026068,0.11087,0.000717,0.061203,0.087519,-0.081381,0.066269,0.06367,0.005159,-0.052449,0.039313
20190531,-0.081366,-0.123735,-0.06344,-0.164143,-0.025975,-0.097076,-0.124215,-0.164916,-0.117313,-0.007962,-0.062291,-0.078613,-0.083248,-0.099464,-0.100394,-0.209673,-0.338266,-0.043404,-0.038466,-0.083742,-0.065009,0.052972,-0.086784,0.015114,-0.058121,-0.021586,0.061794,-0.070063,-0.061786,0.021599,-0.148437,-0.06775,-0.087078,0.0019,-0.016587,-0.069161,-0.049215,-0.11183,-0.132814,-0.082368,-0.015818,-0.092468,-0.090536,-0.042897,-0.071394,0.076595,-0.016314,0.023828,-0.130976,-0.024735,-0.089654,-0.185598,-0.089226,-0.07304,-0.158222,-0.061015,-0.19516,0,0.178419,0.037919,-0.049464,-0.224679,-0.115833,-0.073568,-0.187371,-0.123818,-0.250718,-0.16531,-0.019019,0.024908,-0.077159,-0.00039,-0.224196,-0.120709,-0.047819,-0.01622,-0.039982,-0.083976,-0.038322,-0.174225,-0.240077,0.006165,-0.224266,0.116906,-0.108207,-0.044702,-0.008077,-0.01251,-0.01657,-0.007343,-0.271909,0.014867,-0.14533,-0.065778
20190628,0.123758,0.130519,0.087671,0.168185,0.037472,0.012367,-0.037454,0.152182,0.160765,0.10799,0.105459,0.066792,0.141059,0.105717,0.08831,0.154467,0.066909,0.066487,0.041464,0.11389,0.12759,0.050164,0.048332,0.048779,0.031219,0.103014,0.045607,0.051893,0.038942,0.069693,0.023575,0.04643,0.057092,0.235284,0.087881,0.09936,-0.002912,0.156783,0.065381,0.087508,0.061728,0.052434,0.040023,0.095422,-0.020587,0.102334,0.199537,0.080504,0.086966,0.067306,0.128428,0.146793,0.097154,0.094472,0.082069,0.08829,0.083344,0.065093,0.072302,0.031846,0.083118,0.183379,0.137479,0.07003,0.04223,0.0288,0.212387,0.110027,-0.00552,-0.040797,0.088727,0.031914,0.14771,0.037386,0.068663,0.102156,0.063624,0.050847,0.105204,0.103167,0.159688,0.009532,0.206848,0.049746,0.100182,0.040524,0.047929,0.072725,0.103502,0.007153,0.290973,0.044559,0.152576,0.06893
20190731,-0.008768,0.076394,0.014288,0.040666,0.007198,-0.041314,-0.236098,-0.135059,0.09931,0.002634,0.012481,-0.014179,-0.0083,0.071563,0.032627,0.007399,-0.048228,0.01689,-0.073905,0.043779,0.064505,-0.02251,-0.031658,-0.024799,0.026017,0.043026,0.037329,0.018637,-0.090087,0.09756,0.027607,-0.039739,-0.052519,0.046917,-0.08651,0.042785,-0.060075,-0.00218,-0.048174,0.006373,0.156538,0.018341,0.018559,-0.030195,0.125607,0.024407,-0.186799,-0.000471,0.055985,0.062947,-0.009608,0.1533,-0.011856,-0.01847,0.110573,0.060374,0.089043,-0.007607,0.015774,0.010027,0.017244,0.163255,-0.010532,-0.120685,-0.044246,-0.097549,0.02734,0.059215,0.030976,0.01677,-0.021211,-0.025318,-0.038254,-0.026326,0.069713,0.129548,0.093917,0.121864,0.031626,0.076024,0.103663,0.075398,0.081223,0.079186,0.096026,0.006803,0.035914,0.009227,-0.091395,-0.02724,0.133333,0.002017,-0.031462,0.013128
20190830,-0.090033,-0.01657,-0.048016,-0.060361,0.019937,-0.085484,-0.124211,-0.110601,-0.023091,0.032841,0.125898,-0.048474,0.016936,-0.000898,0.038162,-0.025346,-0.064727,-0.075982,-0.053707,-0.073468,-0.020015,-0.038241,-0.037963,0.062821,0.025249,0.071763,-0.027602,-0.155054,-0.044602,0.012901,-0.054498,-0.01337,-0.002162,0.093963,0.012757,-0.018451,0.056869,-0.017327,-0.005844,-0.044071,0.014322,-0.11828,-0.1112,-0.03022,-0.02349,0.027265,-0.060258,-0.036505,-0.055885,0.039847,-0.015726,0.090449,0.001875,0.003072,0.009108,-0.033597,-0.081805,0.032342,-0.043159,-0.089964,0.015044,0.008465,-0.070451,-0.090529,-0.178321,0.109263,-0.006223,-0.01209,0.007879,-0.016255,-0.060736,0.069791,0.063012,-0.048268,-0.000189,0.02355,-0.040549,-0.012444,0.068168,-0.173601,-0.112219,-0.021071,-0.066222,0.07713,-0.010079,-0.319313,0.064724,-0.034298,0.080423,-0.113511,0.06272,0.077336,-0.085632,-0.018092
20190930,-0.013406,0.072962,-0.029032,0.017299,-0.044925,0.034169,-0.01196,-0.027987,0.03915,-0.078219,-0.072428,-0.022733,0.07165,0.115943,0.04585,-0.013869,-0.016368,0.059477,-0.102052,-0.035047,0.067013,-0.008127,0.016713,0.006177,0.018527,-0.022561,0.065526,0.055544,0.033572,0.0163,-0.018325,0.041837,0.124397,-0.130354,0.044193,-0.032514,0.022218,0.033128,0.06695,-0.040879,-0.031326,-0.031402,-0.042358,0.007397,0.026008,-0.061469,0.081325,-0.092765,0.086901,-0.07775,0.055912,0.078093,-0.073728,-0.089204,0.103321,0.042562,0.076219,0.006972,-0.07294,-0.010397,0.008487,-0.053457,0.061789,-0.088953,0.092593,0.043843,0.039162,0.072009,0.038435,0.013097,0.067877,0.009691,-0.011187,-0.043613,0.038628,-0.0843,0.175661,0.013776,-0.032156,0.054015,0.052876,0.009225,0.067639,-0.050239,0.044364,0.054347,-0.0195,-0.074663,-0.058882,-0.041291,0.041383,0.016739,-0.078416,0.017181
20191031,0.017528,0.110684,0.006081,-0.045646,0.005018,-0.002302,0.394484,0.076169,0.087375,0.170404,0.10201,0.023475,-0.005466,0.054545,0.058768,0.060782,-0.008856,0.283008,0.086202,-0.011047,0.037894,-0.015403,0.026575,0.135252,-0.001109,0.033494,0.028756,-0.03137,0.014436,0.002126,0.011201,0.127849,-0.032936,0.033503,-0.014516,-0.09569,-0.058373,0.01674,0.106826,0.076202,0.024616,-0.009512,0.016014,0.005207,0.033724,0.048101,-0.028598,0.13054,0.097031,-0.029744,0.024114,0.060144,0.016162,0.003363,0.172775,0.060978,0.014853,-0.05188,-0.053898,-0.033241,0.031216,0.109685,0.012951,0.073948,0.073319,0.073935,0.154823,0.041789,0.092846,0.018002,0.086416,0.000511,0.054536,0.10411,-0.001639,-0.043655,0.257611,0.07434,-0.010929,0.017818,0.149022,0.049384,0.307427,-0.039812,-0.080084,-0.069818,-0.084988,0.007369,0.153819,-0.045893,-0.125587,-0.021267,-0.053806,0.020432
20191129,0.11292,0.077424,0.113698,0.05927,0.052703,0.227606,0.099291,0.081025,0.070955,0.153846,0.107479,0.013587,0.156893,0.037484,-0.021417,0.079768,0.16377,0.003683,0.102445,0.074981,0.058791,0.066597,0.048661,0.004595,-0.014949,0.009088,0.07696,-0.046306,0.021489,-0.033722,0.0553,0.036285,-0.171558,0.473742,0.047822,0.011631,-0.015993,-0.253622,-0.011686,0.052126,0.095157,0.119718,0.116105,0.055407,0.035592,-0.117294,0.085409,0.122021,0.032461,0.005398,0.072249,-0.025615,-0.10338,-0.099288,-0.015533,0.104861,0.006538,0.001716,0.113246,0.06574,0.059427,-0.000841,-0.025742,0.094812,0.084288,0.103058,0.078997,0.016714,0.015545,0.029651,0.074021,-0.009769,0.038662,0.20478,0.059086,0.015137,0.120577,0.040671,0.038969,0.243915,0.079508,-0.049722,0.047695,0.008309,0.018815,0.003045,0.019212,0.003789,0.134387,0.104588,-0.025557,-0.031806,0.026559,0.034047
20191231,0.078869,0.098784,0.065519,0.056928,0.003689,0.014152,0.00613,-0.050816,0.054231,0.171392,0.027054,0.026122,0.01068,0.093563,0.083713,0.009677,0.066397,-0.010273,0.047578,-0.012669,0.057682,0.027658,-0.058704,0.032063,0.018573,-0.019646,0.021798,0.058486,0.011462,0.046759,-0.0326,-0.013829,0.028318,-0.037702,0.06435,0.01661,0.026802,0.063742,0.040259,0.017903,-0.005248,0.040595,0.036633,-0.024241,0.024568,0.03796,0.034231,-0.072642,0.031008,0.011742,-0.002952,0.087331,0.008426,0.013721,0.100139,0.026497,0.107679,0.053769,-0.014882,0.062354,0.041749,0.131972,0.085407,0.028316,0.027397,-0.003457,0.085633,0.1043,-0.009089,-0.012308,0.000369,0.013215,0.063435,0.017561,0.00452,0.029147,-0.050602,0.024355,-0.013046,0.003686,0.234181,-0.001655,0.267897,0.0089,0.067216,0.082442,0.014307,0.010171,-0.012627,-0.0819,0.261077,0.039112,0.053783,0.02859
